gvkey,datadate,ticker,cusip,conm,saleq,revtq,cogsq,xsgaq,oiadpq,txtq,piq,atq,gross_margin,marketing_effi,roic,adj_price,rev_growth_yoy
176305,2011-03-31,HQCL,41135V301,HANWHA Q CELLS CO LTD,335.176,335.176,272.668,16.098,38.398,12.873,35.692,1382.424,0.18649306632933146,20.82097154926078,0.6878020153095088,,0.5502048896001184
176363,2011-03-31,MLNX,M51363113,MELLANOX TECHNOLOGIES LTD,55.057,55.057,15.498,32.916,2.725,0.003,-1.621,357.027,0.7185099079136168,1.6726515980070482,-1.6841722290069305,25.23,0.5204915769124552
177895,2011-03-31,GTATQ,36191U106,GT ADVANCED TECHNOLOGIES INC,271.627,271.627,154.612,30.84,85.046,28.712,80.606,1126.292,0.430792962408008,8.807619974059662,0.6792604041161149,,0.3952772812262426
178377,2011-03-31,SPIEF,G8651P110,SPI ENERGY CO LTD,2.036,2.036,1.58,0.583,-0.413,-0.069,-0.221,65.75,0.22396856581532418,3.4922813036020584,1.285313568518253,,-0.6509514829418823
155222,2011-03-31,APVNF,04040Q106,ARISE TECHNOLOGIES CORP,10.912,10.912,11.096,3.587,-4.722,0.0,2.431,85.886,-0.01686217008797654,3.042096459436855,-1.9424105306458248,,-0.32458529338945274
178943,2011-03-31,ENTR.1,29384R105,ENTROPIC COMMUNICATIONS INC,71.521,71.521,30.911,21.658,17.924,6.258,18.113,285.068,0.5678052599935683,3.302290146827962,0.647672890574089,,0.9097220367947452
179082,2011-03-31,MEMS.1,586264103,MEMSIC INC,12.955,12.955,7.724,5.643,-1.481,0.118,-1.138,115.905,0.4037823234272482,2.295764664185717,1.4363496529847635,,0.7814906490649065
100245,2011-03-31,ATEYY,00762U200,ADVANTEST CORP,254.485,254.485,111.285,129.351,0.949,5.963,4.131,2178.734,0.5627050710257971,1.967398783155909,-0.10187820671601046,,0.10758336742599006
066708,2011-03-31,BRCM,111320107,BROADCOM CORP,1816.0,1816.0,857.0,677.0,237.0,4.0,232.0,7736.0,0.5280837004405287,2.682422451994092,1.0039387633769323,39.38,0.24188008061278854
060992,2011-03-31,SUNEQ,86732Y109,SUNEDISON INC,735.9,735.9,563.6,100.9,22.4,-14.3,-5.0,4959.3,0.23413507270009512,7.293359762140733,8.3328,,0.6812885538039752
060846,2011-03-31,TXCCQ,894065309,TRANSWITCH CORP,8.227,8.227,2.411,8.412,-3.129,0.197,-2.952,41.71,0.7069405615655767,0.9780076081787922,1.1306951191971268,,-0.357566765578635
012215,2011-03-31,CY,232806109,CYPRESS SEMICONDUCTOR CORP,233.11,233.11,91.489,102.392,25.686,1.35,56.54,993.941,0.6075286345502123,2.2766427064614425,0.443450617491722,19.38,0.15246377384795662
011907,2011-03-31,DPAC,233269109,DPAC TECHNOLOGIES CORP,2.012,2.012,1.138,0.795,-0.05,0.0,-0.191,9.423,0.43439363817097415,2.530817610062893,0.2617801047120419,,0.13736574335782925
011124,2011-03-31,VECO,922417100,VEECO INSTRUMENTS INC,254.676,254.676,121.96,42.807,87.248,27.626,85.605,1163.011,0.5211170271246603,5.949400798934754,0.6902842076083585,50.84,0.8899888682745825
010740,2011-03-31,TRT,896712205,TRIO-TECH INTERNATIONAL,5.829,5.829,3.769,2.171,-0.762,0.037,-0.383,37.116,0.3534053868588094,2.6849378166743434,2.1817586867454275,4.6,-0.4588246216692973
010499,2011-03-31,TXN,882508104,TEXAS INSTRUMENTS INC,3392.0,3392.0,1403.0,818.0,940.0,252.0,918.0,13310.0,0.5863797169811321,4.146699266503668,0.742876671365714,34.56,0.05834633385335408
006003,2011-03-31,IDTI,458118106,INTEGRATED DEVICE TECH INC,144.674,144.674,62.575,63.245,18.854,-20.931,18.774,727.46,0.5674758422384119,2.2875167997470154,2.123904944868608,7.375,0.048605473733039695
002581,2011-03-31,CVV,126601103,CVD EQUIPMENT CORP,6.206,6.206,3.784,1.408,0.877,0.224,0.911,30.374,0.3902674830808895,4.407670454545454,0.7259715081314968,10.81,0.6673831273508868
003158,2011-03-31,COHU,192576106,COHU INC,89.7,89.7,58.116,21.173,7.642,1.178,7.752,373.288,0.35210702341137123,4.236527653143154,0.8360056354843279,15.36,0.3836186950485887
003969,2011-03-31,DIOD,254543101,DIODES INC,161.555,161.555,91.374,27.928,28.33,4.835,25.099,881.798,0.4344093342824425,5.7846963620739045,0.9112948462563883,34.06,0.18055200333218857
004352,2011-03-31,ENERQ,292659109,ENERGY CONVERSION DEV,21.494,21.494,30.833,,-14.716,0.128,-243.074,431.489,-0.4344933469805527,,0.06057311468111623,,-0.7031461481092727
004476,2011-03-31,EXAR,300645108,EXAR CORP,33.771,33.771,15.176,22.463,-8.444,0.166,-18.67,298.215,0.5506203547422345,1.5034056003205272,0.45629769035619644,6.01,-0.12276281268670286
184551,2011-03-31,MXL,57776J100,MAXLINEAR INC,16.908,16.908,5.401,12.698,-1.867,-0.681,-1.829,119.24,0.6805654128223326,1.3315482753189478,0.6407060059349984,8.17,0.047778397471649026
014256,2011-03-31,MXIM,57772K101,MAXIM INTEGRATED PRODUCTS,606.775,606.775,187.533,204.654,163.904,26.149,162.425,3452.417,0.6909348605331466,2.964882191405983,0.8466485699595573,25.6,0.1923734475711365
014623,2011-03-31,NVLS.1,670008101,NOVELLUS SYSTEMS INC,413.185,413.185,196.1,96.061,112.217,16.395,112.753,1827.031,0.5253941938840955,4.301277313373793,0.8505311414616857,,0.4958060160229376
014938,2011-03-31,LOGC.1,541402103,LOGIC DEVICES INC,0.573,0.573,0.12,0.481,-0.101,0.0,-0.104,2.732,0.7905759162303665,1.1912681912681913,0.9711538461538461,,0.03616636528028927
015331,2011-03-31,BTUI,056032105,BTU INTERNATIONAL INC,25.35,25.35,14.08,7.791,2.935,1.125,2.954,72.773,0.4445759368836292,3.253754331921448,0.6151780471403314,10.96,0.4745230339692881
024800,2011-03-31,QCOM,747525103,QUALCOMM INC,3468.0,3468.0,625.0,1261.0,1148.0,355.0,1619.0,33824.0,0.8197808535178778,2.7501982553528945,0.5535989586294012,54.83,0.30375939849624056
022325,2011-03-31,XLNX,983919101,XILINX INC,587.852,587.852,190.78,195.83,187.285,8.76,168.812,4140.85,0.6754625313854508,3.0018485421028442,1.051858862177044,32.8,0.11120940607160401
023767,2011-03-31,ATML,049513104,ATMEL CORP,461.427,461.427,206.298,133.169,102.216,9.795,84.348,1672.129,0.5529130284963819,3.464973079320262,1.0711108710633817,13.63,0.3238511658332115
023943,2011-03-31,PMCS,69344F106,PMC-SIERRA INC,157.434,157.434,36.29,81.966,14.35,4.297,-1.734,1344.644,0.7694907072169925,1.9207232267037553,-28.783462974714276,7.51,0.0301519374975463
030710,2011-03-31,MTSN,577223100,MATTSON TECHNOLOGY INC,47.049,47.049,32.503,18.027,-5.146,-0.334,-6.608,105.682,0.3091670386193118,2.6099184556498587,0.7393911151791943,2.44,0.8673943242706885
031142,2011-03-31,STM,861012102,STMICROELECTRONICS NV,2535.0,2535.0,1227.0,874.0,117.0,31.0,114.0,13682.0,0.5159763313609468,2.90045766590389,0.747229916897507,12.42,0.0903225806451613
031147,2011-03-31,MCRL,594793101,MICREL INC,67.494,67.494,26.427,24.612,13.237,4.385,13.45,308.907,0.6084540848075385,2.742320819112628,0.6633042937493954,13.48,0.004494582688415294
031488,2011-03-31,ISSI,45812P107,INTEGRATED SILICON SOLUTION,63.257,63.257,40.771,15.174,5.607,0.035,5.793,246.265,0.35547054080971274,4.168775537102939,0.962044496818112,9.27,0.10893536454955033
031743,2011-03-31,ANAD,032515108,ANADIGICS INC,43.463,43.463,26.539,20.06,-7.9,0.0,-10.674,222.876,0.3893886754250742,2.166650049850449,0.7401161701330335,4.47,-0.0015621051664330698
014324,2011-03-31,ALTR.1,021441100,ALTERA CORP,535.813,535.813,139.349,145.092,243.811,21.248,245.317,3996.801,0.7399297889375585,3.69291897554655,0.9077782680365765,,0.33189077666886235
184604,2011-03-31,AOSL,G6331P104,ALPHA AND OMEGA SEMICONDUCTO,91.074,91.074,58.116,17.164,10.88,0.839,10.862,345.834,0.3618815468739706,5.3061058028431605,0.9242873916696029,12.69,0.1725460912555361
178865,2011-03-31,RBCN,78112T206,RUBICON TECHNOLOGY INC,37.97,37.97,11.974,3.725,20.25,1.227,20.331,227.525,0.6846457729786674,10.193288590604027,0.9359051913931995,276.79999999999995,2.297151788815561
184725,2011-03-31,NXPI,N6596X109,NXP SEMICONDUCTORS NV,1082.0,1082.0,425.0,378.0,134.0,-1.0,187.0,7753.0,0.6072088724584104,2.8624338624338623,0.7204095055620693,29.965,-0.0027649769585254003
186962,2011-03-31,SQNS,817323405,SEQUANS COMMUNICATIONS SA,25.39,25.39,12.385,10.689,2.316,0.03,1.926,52.604,0.51220953131154,2.375339133688839,1.1837618035539252,,1.49459618785616
186855,2011-03-31,QSLRF,74734N107,QSOLAR LTD,0.336,0.336,0.288,0.205,-0.167,0.0,-0.453,1.22,0.14285714285714285,1.6390243902439023,0.3686534216335541,,8.882352941176471
180597,2011-03-31,STRI,78478V209,STR HOLDINGS INC,67.978,67.978,35.727,7.661,20.624,6.55,20.608,710.708,0.4744329047633058,8.873254144367577,0.6826918961700937,57.54005754005754,0.2402255021802191
179379,2011-03-31,BCDS.1,055347207,BCD SEMICONDUCTOR MFG  -ADR,30.953,30.953,20.717,6.048,2.972,0.247,4.072,178.797,0.3306949245630472,5.117890211640211,0.6855903655613496,,0.08162980046825319
170615,2011-03-31,ADNC,05070J102,AUDIENCE INC,28.54,28.54,10.245,9.003,9.123,0.0,8.783,,0.6410301331464611,3.1700544263023436,1.0387111465330752,,16.048984468339306
010453,2011-03-31,TER,880770102,TERADYNE INC,377.161,377.161,171.212,104.717,80.884,5.486,75.582,1874.698,0.5460506255949051,3.601717008699638,0.9924739053041507,17.81,0.1810714665965214
010200,2011-03-31,SUPX.1,868532102,SUPERTEX INC,17.983,17.983,8.278,7.549,1.571,0.637,2.129,220.596,0.5396763610076183,2.382169823817724,0.5171227988274386,,-0.12529792305073206
166460,2011-03-31,ASTI,043635804,ASCENT SOLAR TECH INC,1.184,1.184,8.272,,-9.416,0.0,-9.655,153.502,-5.986486486486487,,0.9752459865354739,574000.0,4.481481481481481
007682,2011-03-31,NANO,630077105,NANOMETRICS INC,62.143,62.143,25.966,17.686,17.063,5.743,16.253,237.194,0.582157282397052,3.513683139206152,0.678876907518579,18.09,0.6720839499529128
008864,2011-03-31,ASYS,032332504,AMTECH SYSTEMS INC,61.253,61.253,35.976,11.283,13.419,5.1,12.595,202.876,0.4126655020978564,5.4287866702118235,0.6340090343165661,25.24,2.8099769857560486
009954,2011-03-31,SPIR.1,848565107,SPIRE CORP,17.728,17.728,14.386,4.398,-1.28,0.0,-1.308,33.762,0.1885153429602888,4.030923146884947,0.9785932721712538,,-0.06027034190299485
157635,2011-03-31,ATHR.1,04743P108,ATHEROS COMMUNICATIONS INC,245.349,245.349,124.823,92.394,16.026,0.861,21.915,1192.653,0.49124308637899483,2.6554646405610756,0.7025493026304263,,0.14272606599753135
185112,2011-03-31,IPHI,45772F107,INPHI CORP,21.504,21.504,6.619,10.992,3.125,0.766,3.166,160.4,0.6921968005952381,1.9563318777292575,0.7482374518584024,21.01,0.12668972021376934
233491,2011-03-31,MX,55933J203,MAGNACHIP SEMICONDUCTOR CORP,187.921,187.921,117.544,33.899,22.575,2.375,24.843,658.31,0.37450311567094685,5.54355585710493,0.8218339830092406,13.75,0.04700114215672602
264416,2011-03-31,UCTT,90385V107,ULTRA CLEAN HOLDINGS INC,126.719,126.719,108.528,9.365,8.187,1.999,7.819,184.641,0.14355384748932679,13.531126534970635,0.7793729864099277,10.34,0.2869184599916723
270151,2011-03-31,CSRE.1,12640Y205,CSR PLC,163.876,163.876,77.717,83.69,-6.902,-0.876,-2.857,948.806,0.5257572798945545,1.958131198470546,1.6750931001222795,,-0.052882225792655446
270705,2011-03-31,HIMX,43289P106,HIMAX TECHNOLOGIES INC,141.093,141.093,109.504,25.768,2.542,0.597,2.387,632.228,0.22388779032269496,5.475512263272276,0.7985897638180839,2.37,-0.19604212013812128
166303,2011-03-31,TSEM1,M8799X002,JAZZ TECHNOLOGIES INC,50.797,50.797,26.129,6.976,8.839,1.464,4.546,282.895,0.48561922948205605,7.28168004587156,1.3181866394246504,,-0.05767447037435536
184702,2011-03-31,NPTN,64051T100,NEOPHOTONICS CORP,50.02,50.02,35.344,13.485,-1.618,0.372,-1.728,260.522,0.29340263894442226,3.7093066370040786,1.137916345164609,11.31,0.24403103859928388
165269,2011-03-31,SOEN,834156101,SOLAR ENERTECH CORP,10.68,10.68,10.356,2.138,-2.385,0.0,-3.146,23.494,0.030337078651685393,4.99532273152479,0.7581055308328035,,-0.39834375528139265
165534,2011-03-31,VIMC,92718N109,VIMICRO INTL CORP -ADR,12.112,12.112,8.046,10.693,-6.627,0.0,-5.277,163.818,0.3357001321003963,1.1327036378939492,1.2558271745309835,3.0,-0.35793044953350295
165555,2011-03-31,ACTS,00507E107,ACTIONS SEMICNDCTR LTD -ADR,9.366,9.366,4.826,7.017,-3.351,0.258,0.26,291.019,0.4847320093956865,1.334758443779393,-0.09914201183431953,2.49,0.1870722433460077
021743,2011-03-31,NVEC,629445206,NVE CORP,8.183,8.183,2.52,0.86,4.682,1.547,5.217,71.836,0.6920444824636441,9.515116279069767,0.6313290888676596,56.34,0.0004890573419733535
165680,2011-03-31,STPFQ,86800C104,SUNTECH POWER HOLDINGS  -ADR,877.0,877.0,656.1,88.2,94.5,5.5,37.6,5480.911,0.25188141391106045,9.943310657596372,2.1456612154821184,,0.4914103606254061
165740,2011-03-31,PXPLY,72582A201,PIXELPLUS CO LTD,6.715,6.715,4.243,1.483,0.989,0.0,0.906,7.797,0.36813104988830975,4.527983816587997,1.0916114790286975,,0.8699526594263436
029407,2011-04-30,MSD.1,61945Q102,MOSAID TECHNOLOGIES INC,21.876,21.876,10.005,2.275,6.196,2.017,7.847,225.131,0.5426494788809655,9.615824175824176,0.5866413327437257,,0.1000704012873379
117768,2011-04-30,NVDA,67066G104,NVIDIA CORP,962.039,962.039,429.772,328.386,156.117,21.266,156.485,4736.744,0.5532696699406157,2.929598094924875,0.8620699138413072,0.5,-0.03970202023730973
180711,2011-04-30,AVGO,11135F101,BROADCOM INC,560.0,560.0,252.0,131.0,139.0,2.0,137.0,2177.0,0.55,4.2748091603053435,0.999786882625606,3.346,0.08737864077669899
174057,2011-04-30,PFGY,71372V201,PERFECTENERGY INTL LTD,15.797,15.797,15.414,1.039,-1.078,0.21,-0.891,31.953,0.024245109830980566,15.204042348411935,1.4950326308351,,-0.17478974037507178
166689,2011-04-30,VRGY,Y93691106,VERIGY LTD,112.0,112.0,64.7,50.3,-9.0,2.0,-38.0,767.0,0.42232142857142857,2.2266401590457257,0.24930747922437674,14.46,-0.06666666666666665
001704,2011-04-30,AMAT,038222105,APPLIED MATERIALS INC,2863.0,2863.0,1609.0,516.0,673.0,197.0,686.0,11957.0,0.4380020957038072,5.5484496124031,0.6993195862268272,15.69,0.24720109429589554
137310,2011-04-30,MRVL,573874104,MARVELL TECHNOLOGY INC,802.402,802.402,310.438,304.854,148.732,1.034,147.895,5692.607,0.6131141248401674,2.6320861789577963,0.9986284063637512,15.425,-0.06215323190494382
006532,2011-04-30,XCRA,98400J108,XCERRA CORP,58.664,58.664,19.421,24.469,10.501,-0.295,23.326,290.845,0.668945179326333,2.397482528914136,0.45587774935166786,,0.046282259359003985
009599,2011-04-30,SMTC,816850101,SEMTECH CORP,122.371,122.371,46.348,45.23,26.522,3.5,26.082,684.945,0.6212501327929003,2.7055273048861377,0.8804139041561929,28.07,0.2011287789556342
012234,2011-04-30,SIGM,826565103,SIGMA DESIGNS INC,60.632,60.632,23.403,35.443,-5.651,0.749,-4.921,459.236,0.6140157012798523,1.7106904043111475,1.3231273177368859,12.76,-0.06976173307353606
137704,2011-04-30,OVTI,682128103,OMNIVISION TECHNOLOGIES INC,258.268,258.268,173.627,42.587,36.041,2.962,36.921,1034.158,0.3277254634720523,6.064479770822082,0.8978521249285761,33.59,0.6434280187334556
001632,2011-04-30,ADI,032654105,ANALOG DEVICES INC,790.78,790.78,226.76,235.728,298.486,54.93,296.756,5160.399,0.7132451503578745,3.354629064005973,0.8196490527324971,40.31,0.18337722973781867
013200,2011-04-30,PLAB,719405102,PHOTRONICS INC,133.103,133.103,73.338,15.389,21.098,3.259,-11.774,862.551,0.44901317025160964,8.649229969458704,-2.2879097154151906,8.73,0.2668030836585136
185380,2011-05-31,LEDS,816645204,SEMILEDS CORP,5.6,5.6,3.403,4.37,-3.894,-0.01,-5.133,187.491,0.3923214285714286,1.2814645308924486,0.7571427611734752,83.9,-0.43354238316811655
065286,2011-05-31,AEHR,00760J108,AEHR TEST SYSTEMS,3.749,3.749,1.999,2.655,-1.046,-0.056,-0.2,12.083,0.46679114430514806,1.4120527306967985,3.7656,1.48,0.05102326885337827
007343,2011-05-31,MU,595112103,MICRON TECHNOLOGY INC,2139.0,2139.0,1114.0,362.0,116.0,104.0,181.0,14570.0,0.4791958859280037,5.9088397790055245,0.27264125026708586,10.2,-0.0651223776223776
007772,2011-05-31,NSM.2,637640103,NATIONAL SEMICONDUCTOR CORP,374.1,374.1,104.8,138.0,110.8,16.6,83.7,2395.3,0.7198609997326918,2.7108695652173913,1.0612345108047887,,-0.06122961104140523
009799,2011-05-31,SODI,834256208,SOLITRON DEVICES INC,2.172,2.172,1.591,0.275,0.248,0.004,0.255,12.179,0.26749539594843463,7.898181818181818,0.9572933487120339,,0.023080546396608614
009999,2011-05-31,SMSC,853626109,STANDARD MICROSYSTEMS CORP,103.495,103.495,41.297,46.753,8.35,1.714,7.891,560.591,0.6009758925551959,2.2136547387333434,0.8283235140119831,26.82,0.0652126925966714
015293,2011-05-31,FSII.1,302633102,FSI INTL INC,25.598,25.598,13.246,7.83,4.037,0.006,4.117,113.152,0.4825376982576764,3.269220945083014,0.9791393222613111,,-0.10662059819216141
023496,2011-05-31,GND.,37232H104,GENNUM CORP,33.34,33.34,8.471,17.668,4.665,0.965,4.413,198.278,0.7459208158368327,1.8870273941589315,0.825944851462438,,0.0033404556261098506
184155,2011-06-30,DQ,23703Q203,DAQO NEW ENERGY CORP,74.479,74.479,37.765,4.071,32.643,4.513,30.942,722.911,0.4929443198754011,18.295013510194057,0.9011021634464889,7.84,0.417162972124441
109258,2011-06-30,GAI,G39320117,GLOBAL-TECH ADV INNOVATIONS,13.264,13.264,11.884,2.652,-1.272,0.031,-0.718,117.286,0.1040410132689988,5.001508295625943,1.8480769081555855,4.01,-0.48634937846106185
175404,2011-06-30,FSLR,336433107,FIRST SOLAR INC,532.774,532.774,281.958,130.268,64.53,10.819,71.957,4939.232,0.4707737239429852,4.0898301962108885,0.7619505650177459,132.27,-0.09369673422312352
110760,2011-06-30,AXTI,00246W103,AXT INC,30.031,30.031,15.157,4.413,9.613,1.064,10.132,150.662,0.4952882021910692,6.805121232721505,0.8491415486911107,8.48,0.2957242093454717
112095,2011-06-30,MIPS,604567107,MIPS TECHNOLOGIES INC,17.597,17.597,15.692,,1.56,0.806,1.534,121.627,0.10825708927658123,,0.48261993679977017,6.91,-0.24414758816202042
114370,2011-06-30,IXYS,46600W106,IXYS CORP,101.778,101.778,64.008,18.062,16.331,5.746,15.722,337.79,0.3711018098213759,5.634924150149485,0.6591035266246129,14.98,0.19915169366715757
114698,2011-06-30,EMAN,29076N206,EMAGIN CORP,7.449,7.449,3.787,3.002,0.624,0.212,3.184,33.974,0.4916096120284602,2.481345769487009,0.1829309865912477,6.07,-0.10382579403272374
184182,2011-06-30,JKS,47759T100,JINKOSOLAR HOLDING CO,354.874,354.874,264.577,26.045,64.252,7.07,44.143,1553.189,0.2544480576204512,13.625417546554042,1.2224206904702597,26.52,1.6616215405385133
175982,2011-06-30,CSIQ,136635109,CANADIAN SOLAR INC,481.82,481.82,418.145,38.662,25.013,1.907,8.874,2169.949,0.13215516167863517,12.462366147638509,2.2129558262625393,11.5,0.4659466037879363
176261,2011-06-30,TSL.1,89628E104,TRINA SOLAR CO LTD,579.459,579.459,481.138,65.479,32.842,3.04,14.8,2639.279,0.16967723341944815,8.849539547030346,1.7632483564645727,,0.5628867035996137
176305,2011-06-30,HQCL,41135V301,HANWHA Q CELLS CO LTD,277.122,277.122,247.071,26.709,-5.069,2.485,-8.183,1478.446,0.108439604217637,10.375603729080085,0.8075700347702841,,0.07222533903387451
176363,2011-06-30,MLNX,M51363113,MELLANOX TECHNOLOGIES LTD,63.345,63.345,17.271,38.337,2.759,0.719,2.847,377.645,0.7273502249585603,1.6523202128492056,0.7243498754967208,29.81,0.5852895540317333
176661,2011-06-30,JASO,466090206,JA SOLAR HOLDINGS CO LTD,420.251,420.251,430.132,20.277,-30.158,-3.051,-37.538,2316.019,-0.023512139173969843,20.725501800069043,0.7381008304466686,27.749999999999996,0.19091421754075744
110039,2011-06-30,AMKR,031652100,AMKOR TECHNOLOGY INC,687.633,687.633,482.215,66.649,55.959,3.594,18.039,2817.695,0.29873202711330027,10.317229065702412,2.484062816500277,6.17,-0.08213410930836318
184551,2011-06-30,MXL,57776J100,MAXLINEAR INC,18.094,18.094,5.904,17.119,-5.684,-0.836,-5.632,122.126,0.6737039902730186,1.0569542613470413,0.8594249378551136,8.66,-0.004511443661971648
166460,2011-06-30,ASTI,043635804,ASCENT SOLAR TECH INC,1.027,1.027,83.896,,-85.315,0.0,-85.169,69.096,-80.69036027263876,,1.0017142387488405,189999.99999999997,1.3026905829596411
186855,2011-06-30,QSLRF,74734N107,QSOLAR LTD,0.282,0.282,0.274,1.144,-1.146,0.0,-1.172,2.192,0.028368794326241134,0.2465034965034965,0.9778156996587031,,9.444444444444443
135788,2011-06-30,CEVA,157210105,CEVA INC,14.388,14.388,0.748,9.464,4.048,0.632,4.755,208.434,0.9480122324159022,1.5202874049027895,0.7381638896905245,30.46,0.3562069940616457
137573,2011-06-30,ENTG,29362U104,ENTEGRIS INC,209.198,209.198,107.345,51.588,40.986,9.695,42.217,672.266,0.4868736794806834,4.055167868496549,0.7478905474395036,10.12,0.24838430553483537
137602,2011-06-30,ACLS,054540208,AXCELIS TECHNOLOGIES INC,93.38,93.38,57.115,27.92,6.218,0.844,5.071,287.412,0.38835939173270506,3.3445558739255015,1.0221055451554597,6.56,0.6043846537120079
138961,2011-06-30,OIIM,67107W100,O2MICRO INTERNATIONAL LTD,32.495,32.495,13.897,15.644,2.954,0.304,3.236,198.82,0.572334205262348,2.0771541805164917,0.8270988768199535,6.5,-0.17598579941676185
166303,2011-06-30,TSEM1,M8799X002,JAZZ TECHNOLOGIES INC,45.829,45.829,23.085,6.454,7.947,1.249,3.454,284.947,0.49627964825765347,7.100867678958785,1.468815139768968,,-0.23808811305070654
170615,2011-06-30,ADNC,05070J102,AUDIENCE INC,24.87,24.87,11.342,10.264,3.073,0.0,2.75,,0.5439485323683152,2.4230319563522995,1.1174545454545455,,2.400328137817884
178865,2011-06-30,RBCN,78112T206,RUBICON TECHNOLOGY INC,43.028,43.028,13.584,3.854,23.346,13.495,23.403,249.488,0.6842985962628986,11.164504411001557,0.42233338554983624,168.6,1.7255336669411538
178943,2011-06-30,ENTR.1,29384R105,ENTROPIC COMMUNICATIONS INC,61.473,61.473,26.559,21.966,11.861,4.318,12.074,301.321,0.5679566639012249,2.7985523081125376,0.6310398174319486,,0.5111356932153392
109179,2011-06-30,ARMH.1,042068106,SVF HOLDCO UK LIMITED,189.549,189.549,12.844,115.198,109.818,11.579,54.313,1819.985,0.9322391571572523,1.6454191913054046,1.5908875824747788,,0.2878019947278312
179082,2011-06-30,MEMS.1,586264103,MEMSIC INC,15.373,15.373,10.114,5.739,-1.566,-0.003,-1.125,122.392,0.34209328042672216,2.678689667189406,1.388288,,0.6900835532102021
179379,2011-06-30,BCDS.1,055347207,BCD SEMICONDUCTOR MFG  -ADR,38.456,38.456,25.651,6.868,4.592,0.381,5.466,183.633,0.3329779488246307,5.599301106581247,0.7815442674664215,,0.12827132965614374
